date,symbol,open,high,low,close,volume
2024-02-28,BTC,553.15,566.38,549.0,561.94,68214892.49
2024-02-29,BTC,543.28,545.98,537.37,540.86,50806347.63
2024-03-01,BTC,547.84,561.32,546.46,557.56,9965561.0
2024-03-02,BTC,545.93,554.69,543.67,549.84,64116641.27
2024-03-03,BTC,548.49,556.13,544.15,553.98,54109598.76
2024-03-04,BTC,550.95,553.75,546.23,552.32,81375817.74
2024-03-05,BTC,545.7,548.17,544.61,545.85,71491093.18
2024-03-06,BTC,547.0,547.44,539.28,541.95,3484747.06
2024-03-07,BTC,550.58,562.49,547.71,558.76,63161951.58
2024-03-08,BTC,544.01,547.13,538.69,539.51,40282506.08
2024-03-09,BTC,552.56,554.58,548.59,548.77,65068594.21
2024-03-10,BTC,543.26,549.93,538.67,546.89,60009767.18
2024-03-11,BTC,551.87,554.48,547.41,553.48,78502011.55
2024-03-12,BTC,543.78,544.38,532.41,536.65,36353633.02
2024-03-13,BTC,543.65,548.05,540.59,547.46,19299383.05
2024-03-14,BTC,548.49,552.85,544.28,546.31,63328009.08
2024-03-15,BTC,552.71,554.06,541.1,543.92,63355804.49
2024-03-16,BTC,552.91,555.22,541.29,544.84,84285462.41
2024-03-17,BTC,545.14,551.9,543.9,547.49,40192378.25
2024-03-18,BTC,545.69,546.35,539.78,543.81,67210138.25
2024-03-19,BTC,546.52,549.61,537.7,540.57,27949677.75
2024-03-20,BTC,552.54,557.31,541.99,544.01,42426165.22
2024-03-21,BTC,550.18,553.86,539.51,541.48,9525683.43
2024-03-22,BTC,549.95,553.71,538.41,542.48,86207440.95
2024-03-23,BTC,543.8,549.36,541.38,548.61,58335608.88
2024-03-24,BTC,552.33,560.34,548.39,557.29,97590553.47
2024-03-25,BTC,552.91,554.84,547.46,551.52,27125403.09
2024-03-26,BTC,553.12,554.18,541.58,543.71,83424954.26
2024-03-27,BTC,548.52,550.12,544.75,548.33,16814051.97
2024-03-28,BTC,544.04,546.41,542.37,544.8,61836341.89
2024-03-29,BTC,546.36,551.11,542.54,544.85,86894879.26
2024-03-30,BTC,545.42,551.68,540.51,548.64,16158606.43
2024-03-31,BTC,549.8,558.5,548.86,557.62,78788580.33
2024-04-01,BTC,543.32,547.43,532.29,534.3,13482819.14
2024-04-02,BTC,552.12,557.18,547.14,555.56,94499680.98
2024-04-03,BTC,544.9,547.51,542.52,546.0,59855652.76
2024-04-04,BTC,548.75,549.89,539.09,540.03,34917917.65
2024-04-05,BTC,545.22,547.97,542.78,546.56,25602832.49
2024-04-06,BTC,543.31,554.6,543.06,552.15,71598713.91
2024-04-07,BTC,547.5,551.6,543.57,547.38,6867553.28
2024-04-08,BTC,545.52,552.26,542.64,550.25,32901441.09
2024-04-09,BTC,546.44,547.52,538.67,541.7,1845228.98
2024-04-10,BTC,551.4,554.07,547.63,550.11,76328375.73
2024-04-11,BTC,553.21,564.96,551.49,561.27,49293150.17
2024-04-12,BTC,543.97,555.06,543.16,550.36,43230005.87
2024-04-13,BTC,552.59,556.82,549.16,555.66,75967430.81
2024-04-14,BTC,550.48,554.17,548.97,549.48,98537245.2
2024-04-15,BTC,544.68,556.45,544.5,551.5,48858497.03
2024-04-16,BTC,544.17,547.42,541.21,544.79,78077533.22
2024-04-17,BTC,544.39,546.65,539.66,544.69,47178305.77
2024-04-18,BTC,546.45,547.3,542.28,546.35,22614143.48
2024-04-19,BTC,544.35,547.15,537.55,539.63,64873049.01
2024-04-20,BTC,548.23,549.67,548.23,548.48,60782338.53
2024-04-21,BTC,549.94,560.2,547.69,559.12,94483478.89
2024-04-22,BTC,546.44,550.57,545.79,547.32,90990611.8
2024-04-23,BTC,547.03,549.13,535.63,540.41,73876070.12
2024-04-24,BTC,551.96,556.31,539.73,541.98,54473334.29
2024-04-25,BTC,552.45,556.42,548.97,550.25,13486885.95
2024-04-26,BTC,543.35,554.85,541.38,549.93,49753835.7
2024-04-27,BTC,548.28,557.99,547.03,555.43,74488291.51
2024-04-28,BTC,546.84,549.59,533.17,537.28,54439696.76
2024-04-29,BTC,545.51,556.37,543.25,555.4,96980246.47
2024-04-30,BTC,545.38,551.96,544.49,548.59,78302144.07
2024-05-01,BTC,548.59,561.44,546.17,557.03,4510060.2
2024-05-02,BTC,545.76,547.71,537.38,541.93,2305769.41
2024-05-03,BTC,552.11,553.41,539.26,543.3,5288658.73
2024-05-04,BTC,548.21,549.97,546.36,546.6,39985472.5
2024-05-05,BTC,550.75,555.72,545.95,546.28,74702691.62
2024-05-06,BTC,548.16,550.44,543.35,548.94,93144178.34
2024-05-07,BTC,551.96,556.82,551.68,551.96,84869253.05
2024-05-08,BTC,547.86,554.46,543.24,549.51,95858080.8
2024-05-09,BTC,550.97,559.89,546.29,559.02,29296652.54
2024-05-10,BTC,552.12,554.83,550.36,554.45,20852707.12
2024-05-11,BTC,552.77,563.47,552.45,560.04,57271571.04
2024-05-12,BTC,553.22,557.24,544.0,548.1,18064198.22
2024-05-13,BTC,550.04,554.55,544.66,546.94,25433795.08
2024-05-14,BTC,549.82,554.37,546.46,550.01,70947268.29
2024-05-15,BTC,547.25,555.93,544.26,555.41,91815750.39
2024-05-16,BTC,550.26,562.13,545.88,557.46,42041104.76
2024-05-17,BTC,546.6,550.14,539.33,542.07,77262096.22
2024-05-18,BTC,553.14,560.38,552.53,555.62,92163008.15
2024-05-19,BTC,548.87,556.61,544.72,551.85,20773332.85
2024-05-20,BTC,552.37,563.47,548.95,560.32,19283594.4
2024-05-21,BTC,549.88,556.31,545.74,556.08,41311510.18
2024-05-22,BTC,545.91,547.54,536.61,539.5,2806562.3
2024-05-23,BTC,545.56,552.02,541.75,551.29,95156709.58
2024-05-24,BTC,547.31,550.17,539.26,540.83,24581117.44
2024-05-25,BTC,552.19,556.92,540.47,542.76,7459485.93
2024-05-26,BTC,550.65,553.4,542.99,544.0,97191848.27
2024-05-27,BTC,546.98,551.32,535.77,539.45,44076503.36
2024-05-28,BTC,547.65,549.02,546.32,548.61,82244927.12
2024-05-29,BTC,546.7,546.75,535.74,539.81,21253691.94
2024-05-30,BTC,544.71,546.6,537.43,541.4,9162076.11
2024-05-31,BTC,544.16,549.55,542.4,548.3,46674500.06
2024-06-01,BTC,553.21,560.87,552.42,558.1,18308618.32
2024-06-02,BTC,552.08,556.14,546.84,547.83,29656731.63
2024-06-03,BTC,550.46,551.55,540.46,541.08,10858183.17
2024-06-04,BTC,551.16,557.2,547.59,552.89,39976696.34
2024-06-05,BTC,543.73,544.54,533.16,536.44,51086229.48
2024-06-06,BTC,548.75,554.52,545.5,551.79,67108215.82
2024-06-07,BTC,543.96,545.04,543.8,544.51,2846550.39
2024-06-08,BTC,545.42,550.13,538.64,543.34,33985059.49
2024-06-09,BTC,548.3,555.54,546.24,553.55,29016273.28
2024-06-10,BTC,550.91,554.63,547.24,553.51,45978124.03
2024-06-11,BTC,550.69,561.42,548.85,556.59,75817949.43
2024-06-12,BTC,548.14,554.16,544.88,553.53,83995449.79
2024-06-13,BTC,549.04,561.54,546.65,556.96,64345876.23
2024-06-14,BTC,546.19,551.44,542.66,549.27,92210870.08
2024-06-15,BTC,549.41,553.35,538.01,542.88,72321026.94
2024-06-16,BTC,550.78,559.51,546.1,558.5,60948402.16
2024-06-17,BTC,544.96,555.95,543.8,554.06,56331623.4
2024-06-18,BTC,544.13,551.34,543.89,547.46,50388487.9
2024-06-19,BTC,551.38,551.81,545.03,548.43,51148902.48
2024-06-20,BTC,548.17,548.92,539.16,542.34,57908690.55
2024-06-21,BTC,549.52,552.16,537.46,540.91,40986914.43
2024-06-22,BTC,544.43,548.55,534.4,538.38,54258649.28
2024-06-23,BTC,543.58,547.86,538.25,539.13,27270529.88
2024-06-24,BTC,552.69,561.13,551.0,556.17,95301851.88
2024-06-25,BTC,545.58,546.44,536.7,537.52,54546984.19
2024-06-26,BTC,548.91,550.94,543.21,543.43,63927072.25
2024-06-27,BTC,545.85,545.94,539.72,542.04,35281676.44
2024-06-28,BTC,550.92,558.19,546.84,557.79,37692390.98
2024-06-29,BTC,552.69,561.69,547.77,559.87,90778726.51
2024-06-30,BTC,548.31,552.64,547.89,552.57,30814402.82
2024-07-01,BTC,546.78,552.05,544.46,550.93,21205931.59
2024-07-02,BTC,548.27,550.22,548.26,548.28,77906235.87
2024-07-03,BTC,543.35,551.02,543.18,548.4,17335531.82
2024-07-04,BTC,549.15,553.5,538.23,540.5,80679624.18
2024-07-05,BTC,549.24,553.92,545.44,548.26,1820076.1
2024-07-06,BTC,547.91,551.64,545.55,546.33,29840926.97
2024-07-07,BTC,543.83,546.19,540.47,543.31,65734638.09
2024-07-08,BTC,547.04,549.08,541.61,542.33,54189953.08
2024-07-09,BTC,547.74,549.6,537.52,541.5,90295469.56
2024-07-10,BTC,547.44,548.04,535.19,539.97,1224823.03
2024-07-11,BTC,550.6,551.91,546.42,550.59,75533280.51
2024-07-12,BTC,549.64,552.3,538.07,540.42,11816945.1
2024-07-13,BTC,551.59,554.46,544.09,545.7,71829168.15
2024-07-14,BTC,545.43,555.26,542.97,555.06,28799382.06
2024-07-15,BTC,552.27,565.41,547.28,560.93,31493500.21
2024-07-16,BTC,552.84,554.47,549.31,550.39,25592047.9
2024-07-17,BTC,545.54,554.68,544.23,551.06,25758772.55
2024-07-18,BTC,548.37,551.06,543.39,543.75,85394101.75
2024-07-19,BTC,544.72,549.67,537.31,537.99,54632284.12
2024-07-20,BTC,548.42,550.82,535.83,538.81,20812745.08
2024-07-21,BTC,545.29,554.95,541.23,551.69,12767765.63
2024-07-22,BTC,548.61,548.69,538.5,540.75,56331177.19
2024-07-23,BTC,544.21,554.21,542.51,551.38,26283947.92
2024-07-24,BTC,549.23,556.3,545.01,551.82,33400452.74
2024-07-25,BTC,544.45,556.97,543.58,553.58,76130308.76
2024-07-26,BTC,545.58,548.74,540.93,541.7,87352907.0
2024-07-27,BTC,548.34,550.98,536.01,538.95,21298998.17
2024-07-28,BTC,546.29,551.4,546.14,548.5,5359856.59
2024-07-29,BTC,549.55,559.06,544.56,557.32,14325994.52
2024-07-30,BTC,548.26,554.61,544.93,552.45,14166654.3
2024-07-31,BTC,545.83,547.59,542.63,543.69,54463114.02
2024-08-01,BTC,549.11,552.49,544.29,550.62,69778299.03
2024-08-02,BTC,545.06,545.54,542.54,542.74,25690269.71
2024-08-03,BTC,552.42,555.52,550.45,551.07,17683450.25
2024-08-04,BTC,545.64,550.6,540.07,544.29,40889700.52
2024-08-05,BTC,552.1,552.96,542.26,544.9,27989583.66
2024-08-06,BTC,547.09,548.1,536.76,539.82,18558977.94
2024-08-07,BTC,550.59,559.76,546.83,556.65,34520883.71
2024-08-08,BTC,551.01,554.8,543.49,545.54,28209997.41
2024-08-09,BTC,548.68,559.01,548.48,554.33,16381482.35
2024-08-10,BTC,548.11,560.17,544.63,555.43,44934727.97
2024-08-11,BTC,548.63,549.46,539.32,539.79,88971458.91
2024-08-12,BTC,549.48,551.42,537.38,541.16,80162756.95
2024-08-13,BTC,551.91,558.43,547.92,558.19,72359461.43
2024-08-14,BTC,551.13,558.53,547.01,556.55,22358353.45
2024-08-15,BTC,547.38,553.46,545.79,549.66,96202498.71
2024-08-16,BTC,544.33,556.38,541.14,552.82,28641091.29
2024-08-17,BTC,551.49,552.61,540.61,545.5,85349901.76
2024-08-18,BTC,551.36,551.45,540.11,544.14,62733957.45
2024-08-19,BTC,550.81,553.98,548.11,548.48,76938665.83
2024-08-20,BTC,543.76,553.25,540.03,551.14,78858880.1
2024-08-21,BTC,549.74,550.33,538.09,541.07,10908825.28
2024-08-22,BTC,549.9,551.93,539.72,540.77,42463760.04
2024-08-23,BTC,544.91,558.83,543.99,554.15,3342947.35
2024-08-24,BTC,544.38,545.83,540.1,544.85,24000229.73
2024-08-25,BTC,544.88,550.43,540.35,546.79,58500304.05
2024-08-26,BTC,547.65,549.69,543.25,543.29,81809874.13
2024-08-27,BTC,543.36,543.72,538.71,542.64,8883725.93
2024-08-28,BTC,544.7,545.34,537.16,537.25,94901936.6
2024-08-29,BTC,545.36,545.97,540.73,544.86,17138639.68
2024-08-30,BTC,549.41,559.07,547.48,558.23,60521946.57
2024-08-31,BTC,549.72,551.53,547.09,550.98,35892878.88
2024-09-01,BTC,550.14,561.47,548.23,558.81,99077356.49
2024-09-02,BTC,552.79,556.77,550.23,554.88,13250843.92
2024-09-03,BTC,543.71,543.94,539.44,543.82,36182712.89
2024-09-04,BTC,545.52,547.98,533.34,537.63,67591824.04
2024-09-05,BTC,545.65,545.87,540.51,545.06,40391446.6
2024-09-06,BTC,553.2,557.08,544.96,548.98,70199644.4
2024-09-07,BTC,547.79,551.42,533.97,538.03,9980827.48
2024-09-08,BTC,548.28,552.8,542.63,546.67,85889026.97
2024-09-09,BTC,550.1,551.84,547.16,549.42,99685514.65
2024-09-10,BTC,545.78,550.11,544.73,547.74,2998898.41
2024-09-11,BTC,548.25,550.56,543.73,543.94,44683530.32
2024-09-12,BTC,550.56,553.66,546.27,547.77,14204294.56
2024-09-13,BTC,550.5,554.71,550.32,550.73,21194795.22
2024-09-14,BTC,552.44,555.0,544.21,547.19,10697143.08
2024-09-15,BTC,551.88,556.37,549.73,555.35,87082201.62
2024-09-16,BTC,552.2,561.8,551.24,561.77,81562868.81
2024-09-17,BTC,546.16,547.76,539.57,540.44,75690039.14
2024-09-18,BTC,545.8,549.35,535.55,538.64,78508997.21
2024-09-19,BTC,544.25,554.57,540.2,552.97,20900566.09
2024-09-20,BTC,543.59,547.25,531.03,534.45,50307424.1
2024-09-21,BTC,544.7,549.4,540.74,543.61,71691716.66
2024-09-22,BTC,546.38,547.43,536.65,538.37,61043297.33
2024-09-23,BTC,551.02,558.64,548.86,558.43,46711401.59
2024-09-24,BTC,552.31,555.3,548.53,552.36,26165349.52
2024-09-25,BTC,545.83,552.28,542.11,548.86,64586958.23
2024-09-26,BTC,544.9,557.52,542.93,554.09,9334282.36
2024-09-27,BTC,546.35,546.48,533.78,538.55,87423187.5
2024-09-28,BTC,552.29,555.83,546.88,547.35,97575252.27
2024-09-29,BTC,551.01,565.18,546.07,560.42,55363630.83
2024-09-30,BTC,549.68,553.63,540.41,542.91,24980663.73
2024-10-01,BTC,543.87,547.58,540.98,541.39,53366052.07
2024-10-02,BTC,544.19,548.41,540.91,547.54,96645632.89
2024-10-03,BTC,546.73,555.28,545.07,551.62,22799771.16
2024-10-04,BTC,552.13,560.46,549.83,556.25,36124482.38
2024-10-05,BTC,552.47,554.03,545.73,550.67,10855329.46
2024-10-06,BTC,543.97,548.18,542.2,544.34,65851976.91
2024-10-07,BTC,548.64,551.86,540.78,544.4,23448193.52
2024-10-08,BTC,544.01,548.15,541.86,545.47,85059352.27
2024-10-09,BTC,546.7,554.77,544.82,550.85,27038518.95
2024-10-10,BTC,551.33,553.57,548.79,551.53,75767000.16
2024-10-11,BTC,548.91,550.18,541.8,545.42,33736057.93
2024-10-12,BTC,552.81,554.4,550.39,552.5,66796519.45
2024-10-13,BTC,543.73,544.94,536.95,541.36,81652351.37
2024-10-14,BTC,549.16,558.33,547.87,557.0,95389340.53
2024-10-15,BTC,550.98,554.61,545.43,549.63,71445071.35
2024-10-16,BTC,549.32,551.6,546.82,548.32,88318372.42
2024-10-17,BTC,551.8,552.42,545.6,547.19,50599850.23
2024-10-18,BTC,552.18,553.19,541.72,545.52,36673592.75
2024-10-19,BTC,553.13,553.22,550.59,551.99,9167129.27
2024-10-20,BTC,550.17,556.82,547.01,553.45,57750611.22
2024-10-21,BTC,550.05,557.76,546.2,556.79,96707008.67
2024-10-22,BTC,545.93,548.95,539.15,540.97,52130488.27
2024-10-23,BTC,552.1,563.09,550.8,558.76,1889373.87
2024-10-24,BTC,547.5,547.91,534.91,539.06,61203306.44
2024-10-25,BTC,551.21,555.17,540.89,545.08,54814842.91
2024-10-26,BTC,552.19,565.19,547.78,560.73,46487853.96
2024-10-27,BTC,547.96,549.16,540.56,541.76,7389841.93
2024-10-28,BTC,546.31,557.47,544.66,556.25,63277821.48
2024-10-29,BTC,553.22,558.06,542.22,546.13,86440747.18
2024-10-30,BTC,545.28,545.97,539.07,540.19,40367189.96
2024-10-31,BTC,551.59,555.81,549.62,554.29,47574005.49
2024-11-01,BTC,544.69,549.45,542.03,546.32,73515996.6
2024-11-02,BTC,553.12,567.6,552.09,562.9,51173722.07
2024-11-03,BTC,549.72,553.97,536.36,540.5,70692016.25
2024-11-04,BTC,547.05,548.79,542.64,545.51,55785979.38
2024-11-05,BTC,552.02,559.24,547.06,556.82,76771828.78
2024-11-06,BTC,547.83,552.41,534.3,538.79,5986065.92
2024-11-07,BTC,551.26,555.53,548.42,553.64,92907969.97
2024-11-08,BTC,548.09,549.99,547.86,548.35,83028108.26
2024-11-09,BTC,545.57,550.78,543.74,547.06,3910209.67
2024-11-10,BTC,543.85,546.21,532.01,536.2,20487286.54
2024-11-11,BTC,547.69,549.83,543.29,547.88,29457726.01
2024-11-12,BTC,550.11,554.47,547.13,553.23,52258284.88
2024-11-13,BTC,546.89,549.46,539.71,544.45,18135615.45
2024-11-14,BTC,548.52,553.18,536.39,539.45,41066953.32
2024-11-15,BTC,548.86,555.68,547.13,554.54,81325061.85
2024-11-16,BTC,546.7,554.39,545.62,549.52,79290040.5
2024-11-17,BTC,551.37,560.45,547.61,557.85,19674142.19
2024-11-18,BTC,547.61,548.18,535.89,539.87,88848295.33
2024-11-19,BTC,545.16,548.82,543.41,548.24,63228895.87
2024-11-20,BTC,548.22,549.0,540.06,545.01,1364862.44
2024-11-21,BTC,545.51,553.14,540.52,552.65,34796953.28
2024-11-22,BTC,548.26,557.74,545.17,554.9,51189178.47
2024-11-23,BTC,552.68,553.55,545.07,546.24,23267474.0
2024-11-24,BTC,553.09,553.24,546.57,548.21,79160435.02
2024-11-25,BTC,544.78,545.66,537.89,541.99,41369914.34
2024-11-26,BTC,551.83,554.58,545.68,550.05,44586151.44
2024-11-27,BTC,546.84,552.62,544.84,550.06,72873024.21
2024-11-28,BTC,544.93,548.39,536.11,539.75,70718469.2
2024-11-29,BTC,552.08,555.5,542.34,547.19,12443278.99
2024-11-30,BTC,547.7,551.61,539.89,540.36,69008605.76
2024-12-01,BTC,549.59,550.29,542.6,543.58,39075088.81
2024-12-02,BTC,553.23,557.8,549.63,556.26,97758527.03
2024-12-03,BTC,551.2,559.96,549.37,559.33,39390897.43
2024-12-04,BTC,552.22,553.22,541.84,544.72,31434879.89
2024-12-05,BTC,543.52,553.01,539.42,551.91,7285856.19
2024-12-06,BTC,546.49,553.97,546.22,553.8,33361113.0
2024-12-07,BTC,546.5,549.98,537.56,540.14,82762103.89
2024-12-08,BTC,544.39,545.43,534.09,538.73,2971144.78
2024-12-09,BTC,546.97,554.93,543.96,554.14,51011657.28
2024-12-10,BTC,546.63,548.52,538.06,542.81,60293025.74
2024-12-11,BTC,546.96,547.54,541.87,546.53,24799229.26
2024-12-12,BTC,545.46,547.51,533.2,538.12,52324199.58
2024-12-13,BTC,546.95,551.0,543.18,547.02,74267660.23
2024-12-14,BTC,551.79,552.67,549.7,551.65,16531735.39
2024-12-15,BTC,545.48,550.28,544.91,548.68,49391137.81
2024-12-16,BTC,552.26,558.97,549.87,556.23,35011577.34
2024-12-17,BTC,543.36,558.29,540.44,553.31,46115610.27
2024-12-18,BTC,547.22,552.81,545.82,549.83,38109097.43
2024-12-19,BTC,551.03,553.8,540.72,545.54,80060514.9
2024-12-20,BTC,547.94,550.87,543.72,545.69,2257156.22
2024-12-21,BTC,549.81,554.02,549.14,549.47,45892690.97
2024-12-22,BTC,549.88,554.23,546.89,549.36,17996670.7
2024-12-23,BTC,544.5,552.75,540.46,551.94,47921275.05
2024-12-24,BTC,545.59,558.49,542.28,554.13,46787177.98
2024-12-25,BTC,543.6,546.78,534.65,539.45,10436515.52
2024-12-26,BTC,545.82,550.23,534.11,536.63,59766478.72
2024-12-27,BTC,548.92,552.99,542.0,545.0,54811498.32
2024-12-28,BTC,546.41,550.78,546.02,548.8,96624537.66
2024-12-29,BTC,552.84,559.32,551.01,557.08,34983083.23
2024-12-30,BTC,547.74,551.55,536.7,539.0,6925360.14
2024-12-31,BTC,550.04,553.1,546.96,548.69,38243425.86
2023-01-01,ETH,263.62,276.52,263.43,272.54,4685226.07
2023-01-02,ETH,263.6,266.25,255.83,256.52,61294875.73
2023-01-03,ETH,260.74,261.27,250.45,252.02,54856150.07
2023-01-04,ETH,268.17,276.97,266.89,276.53,14778235.95
2023-01-05,ETH,264.66,270.43,260.82,267.04,60421097.75
2023-01-06,ETH,262.67,270.67,258.96,268.76,59085582.72
2023-01-07,ETH,262.11,262.92,258.79,260.18,58907658.07
2023-01-08,ETH,266.75,274.7,264.05,270.94,15065738.59
2023-01-09,ETH,265.16,265.23,263.8,264.43,84234638.73
2023-01-10,ETH,262.81,265.7,253.16,255.23,72522903.03
2023-01-11,ETH,261.11,263.4,252.49,253.47,79566006.78
2023-01-12,ETH,269.8,282.69,268.96,279.06,14092005.69
2023-01-13,ETH,261.77,265.49,250.35,254.06,28592766.84
2023-01-14,ETH,269.07,271.43,257.87,262.66,32190942.76
2023-01-15,ETH,263.58,269.95,259.7,265.23,37032280.06
2023-01-16,ETH,265.56,267.37,251.31,256.28,9909124.53
2023-01-17,ETH,261.03,261.06,251.7,252.15,85491479.99
2023-01-18,ETH,266.07,268.85,260.66,264.9,89480585.33
2023-01-19,ETH,264.69,269.54,260.18,263.87,36180865.71
2023-01-20,ETH,266.49,275.34,264.48,271.0,2897738.03
2023-01-21,ETH,263.9,269.82,261.14,268.02,77355635.21
2023-01-22,ETH,261.95,271.68,259.96,269.77,82852440.79
2023-01-23,ETH,267.41,271.61,264.88,266.09,78746461.6
2023-01-24,ETH,266.52,276.07,263.87,272.92,28750617.06
2023-01-25,ETH,267.47,277.37,263.04,273.93,62208719.7
2023-01-26,ETH,263.73,264.2,255.16,256.68,8612474.59
2023-01-27,ETH,261.28,264.91,260.38,264.19,63075779.56
2023-01-28,ETH,267.58,278.23,266.1,273.9,95653525.51
2023-01-29,ETH,264.61,265.35,252.21,255.18,91955132.78
2023-01-30,ETH,265.53,268.71,261.06,266.51,96496681.75
2023-01-31,ETH,263.7,270.3,259.01,268.44,43387733.67
2023-02-01,ETH,266.43,269.69,261.12,262.55,4523489.27
2023-02-02,ETH,267.8,268.24,262.69,266.58,89726213.85
2023-02-03,ETH,262.64,265.24,257.24,258.5,77535619.06
2023-02-04,ETH,268.47,268.56,263.88,267.46,91617480.98
2023-02-05,ETH,267.74,268.25,261.86,264.3,71942190.63
2023-02-06,ETH,270.59,282.79,269.61,278.36,47060344.64
2023-02-07,ETH,266.42,273.8,265.62,270.93,84198975.7
2023-02-08,ETH,263.55,275.55,263.38,272.85,21246683.02
2023-02-09,ETH,264.0,268.76,259.37,262.1,11566341.5
2023-02-10,ETH,263.92,265.6,255.56,256.3,91394083.2
2023-02-11,ETH,266.7,267.92,260.36,263.69,3513985.76
2023-02-12,ETH,268.51,273.65,267.5,272.33,46921090.56
2023-02-13,ETH,262.5,268.21,260.39,266.65,69799643.33
2023-02-14,ETH,260.87,265.87,248.26,251.79,80771315.93
2023-02-15,ETH,264.24,268.47,263.85,268.37,73445239.31
2023-02-16,ETH,267.55,271.94,261.15,263.61,71081034.83
2023-02-17,ETH,264.01,272.54,259.65,269.23,7723340.73
2023-02-18,ETH,260.82,263.47,258.28,262.71,70363133.67
2023-02-19,ETH,262.53,270.97,257.93,269.68,44236112.84
2023-02-20,ETH,263.84,269.6,262.36,267.94,66595574.78
2023-02-21,ETH,263.46,265.57,257.89,259.56,20259196.51
2023-02-22,ETH,267.24,269.96,262.56,264.61,64527327.44
2023-02-23,ETH,264.82,272.26,261.24,267.64,60583362.9
2023-02-24,ETH,269.94,271.55,269.67,270.2,42260662.51
2023-02-25,ETH,269.12,271.06,263.24,264.68,46805151.76
2023-02-26,ETH,263.28,265.47,257.62,260.75,95921715.36
2023-02-27,ETH,262.78,267.11,262.74,265.54,41460955.02
2023-02-28,ETH,265.21,267.46,251.02,255.35,85447011.33
2023-03-01,ETH,268.19,269.88,260.71,261.54,92809438.41
2023-03-02,ETH,270.02,274.41,266.8,271.08,95731495.19
2023-03-03,ETH,267.72,269.35,263.04,263.92,94356950.54
2023-03-04,ETH,261.67,272.57,257.06,271.43,32313113.43
2023-03-05,ETH,260.82,264.86,246.99,250.92,28873534.22
2023-03-06,ETH,264.2,268.76,261.88,265.41,31727356.72
2023-03-07,ETH,265.78,267.35,258.24,261.24,82400661.87
2023-03-08,ETH,263.29,267.87,260.27,263.79,2708212.5
2023-03-09,ETH,264.52,268.57,258.98,260.38,35473662.3
2023-03-10,ETH,265.75,268.92,253.93,258.01,63174104.9
2023-03-11,ETH,270.23,280.63,269.17,276.16,1109850.67
2023-03-12,ETH,262.48,272.31,258.31,269.6,70751005.24
2023-03-13,ETH,262.6,276.36,260.16,271.72,62196938.45
2023-03-14,ETH,268.86,274.09,265.99,270.88,44572373.88
2023-03-15,ETH,265.43,274.62,264.26,272.06,88924291.0
2023-03-16,ETH,262.67,267.17,257.76,262.17,35102652.08
2023-03-17,ETH,263.31,265.42,249.65,254.52,50641022.25
2023-03-18,ETH,268.77,276.73,264.97,273.33,35963089.35
2023-03-19,ETH,266.65,276.34,264.3,274.27,34879044.25
2023-03-20,ETH,265.99,279.27,263.19,275.83,20365767.83
2023-03-21,ETH,266.96,269.72,255.77,259.94,11053890.27
2023-03-22,ETH,269.21,281.12,267.14,276.41,68575155.62
2023-03-23,ETH,261.47,265.87,257.61,265.3,21241223.45
2023-03-24,ETH,267.34,269.56,254.72,259.49,78574242.69
2023-03-25,ETH,263.61,265.25,263.24,263.9,93244783.09
2023-03-26,ETH,260.63,264.76,252.15,255.76,56218478.4
2023-03-27,ETH,266.17,271.69,264.91,270.37,40926755.95
2023-03-28,ETH,261.82,273.4,257.44,271.72,38439975.82
2023-03-29,ETH,268.72,269.37,265.71,269.12,95183412.35
2023-03-30,ETH,268.15,271.81,262.32,267.0,36272296.82
2023-03-31,ETH,266.95,274.82,265.06,270.97,9992199.27
2023-04-01,ETH,269.88,273.32,265.26,269.02,12070312.83
2023-04-02,ETH,265.47,278.58,261.88,274.82,85530366.44
2023-04-03,ETH,266.82,269.1,264.09,267.98,45350180.2
2023-04-04,ETH,269.45,271.98,259.51,260.3,60347383.11
2023-04-05,ETH,263.41,272.82,258.71,272.55,16700689.81
2023-04-06,ETH,261.64,267.45,261.12,265.99,1605561.36
